Athlete_unique_url,Athlete,Trigram,Country,Event,Gender,Sport,Gold,Silver,Bronze,Total,Participations
/olympics/athletes/fi/birgit-fischer-schmidt-1.html,"Fischer-Schmidt,Birgit",GER,Germany,Summer,Female,Canoeing,5,3,0,8,4
/olympics/athletes/fi/edouard-fitting-1.html,"Fitting,Adouard",SUI,Switzerland,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/fi/frederic-fitting-1.html,"Fitting,FrAdAric",SUI,Switzerland,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/fi/gustav-fischer-1.html,"Fischer,Gustav",SUI,Switzerland,Summer,Male,Equestrianism,0,3,1,4,4
/olympics/athletes/fi/jens-fiedler-1.html,"Fiedler,Jens",GER,Germany,Summer,Male,Cycling,3,0,2,5,4
/olympics/athletes/fi/jens-filbrich-1.html,"Filbrich,Jens",GER,Germany,Winter,Male,Cross Country Skiing,0,1,1,2,4
/olympics/athletes/fi/murilo-fischer-1.html,"Fischer,Murilo",BRA,Brazil,Summer,Male,Cycling,0,0,0,0,5
/olympics/athletes/fi/olga-fikotova-connolly-1.html,"FikotovA-Connolly,Olga",USA,United States,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/fi/oscar-figueroa-1.html,"Figueroa,Ascar",COL,Colombia,Summer,Male,Weightlifting,1,1,0,2,4
/olympics/athletes/fi/quique-figueroa-1.html,"Figueroa,Quique",PUR,Puerto Rico,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/fi/roland-fischnaller-2.html,"Fischnaller,Roland",ITA,Italy,Winter,Male,Snowboarding,0,0,0,0,4
/olympics/athletes/fi/sharon-firth-1.html,"Firth,Sharon",CAN,Canada,Winter,Female,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/fi/shirley-firth-1.html,"Firth,Shirley",CAN,Canada,Winter,Female,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/fi/sven-fischer-1.html,"Fischer,Sven",GER,Germany,Winter,Male,Biathlon,4,2,2,8,4
/olympics/athletes/fl/laura-flessel-colovic-1.html,"Flessel-Colovic,Laura",FRA,France,Summer,Female,Fencing,2,1,2,5,5
/olympics/athletes/fl/shalane-flanagan-1.html,"Flanagan,Shalane",USA,United States,Summer,Female,Athletics,0,1,0,1,4
/olympics/athletes/fo/alejandro-foglia-1.html,"Foglia,Alejandro",URU,Uruguay,Summer,Male,Sailing,0,0,0,0,4
/olympics/athletes/fo/brian-fowler-1.html,"Fowler,Brian",NZL,New Zealand,Summer,Male,Cycling,0,0,0,0,4
/olympics/athletes/fo/brigitte-foster-hylton-1.html,"Foster-Hylton,Brigitte",JAM,Jamaica,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/fo/david-ford-1.html,"Ford,David",CAN,Canada,Summer,Male,Canoeing,0,0,0,0,5
/olympics/athletes/fo/eva-forian-1.html,"FA3riAn,Ava",HUN,Hungary,Summer,Female,Shooting,0,0,0,0,4
/olympics/athletes/fo/fofao-1.html,FofAo,BRA,Brazil,Summer,Female,Volleyball,1,0,2,3,5
/olympics/athletes/fo/formiga-1.html,Formiga,BRA,Brazil,Summer,Female,Football,0,2,0,2,6
/olympics/athletes/fo/hans-fogh-1.html,"Fogh,Hans",DEN,Denmark,Summer,Male,Sailing,0,1,0,1,4
/olympics/athletes/fo/imre-foldi-1.html,"FAldi,Imre",HUN,Hungary,Summer,Male,Weightlifting,1,2,0,3,5
/olympics/athletes/fo/jim-fox-1.html,"Fox,Jim",GBR,Great Britain,Summer,Male,Modern Pentathlon,1,0,0,1,4
/olympics/athletes/fo/john-foster-sr-1.html,"Foster, Sr.,John",ISV,United States Virgin Islands,Summer,Male,Sailing,0,0,0,0,5
/olympics/athletes/fo/mark-foster-1.html,"Foster,Mark",GBR,Great Britain,Summer,Male,Swimming,0,0,0,0,5
/olympics/athletes/fo/naomi-folkard-1.html,"Folkard,Naomi",GBR,Great Britain,Summer,Female,Archery,0,0,0,0,4
/olympics/athletes/fo/nataliya-fokina-semenova-1.html,"Fokina-Semenova,Nataliya",UKR,Ukraine,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/fo/paul-foerster-1.html,"Foerster,Paul",USA,United States,Summer,Male,Sailing,1,2,0,3,4
/olympics/athletes/fo/peter-forsberg-1.html,"Forsberg,Peter",SWE,Sweden,Winter,Male,Ice Hockey,2,0,0,2,4
/olympics/athletes/fo/sergei-fofanoff-1.html,"Fofanoff,Sergei",BRA,Brazil,Summer,Male,Equestrianism,0,0,0,0,4
/olympics/athletes/fo/vitaly-fokeyev-1.html,"Fokeyev,Vitaly",RUS,Russia,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/fo/william-fox-pitt-1.html,"Fox-Pitt,William",GBR,Great Britain,Summer,Male,Equestrianism,0,2,1,3,5
/olympics/athletes/fr/alberto-francini-1.html,"Francini,Alberto",SMR,San Marino,Summer,Male,Judo,0,0,0,0,4
/olympics/athletes/fr/anni-friesinger-postma-1.html,"Friesinger-Postma,Anni",GER,Germany,Winter,Female,Speed Skating,3,0,2,5,4
/olympics/athletes/fr/bjarni-fridriksson-1.html,"FriAriksson,Bjarni",ISL,Iceland,Summer,Male,Judo,0,0,1,1,4
/olympics/athletes/fr/duncan-free-1.html,"Free,Duncan",AUS,Australia,Summer,Male,Rowing,1,0,1,2,4
/olympics/athletes/fr/gert-fredriksson-1.html,"Fredriksson,Gert",SWE,Sweden,Summer,Male,Canoeing,6,1,1,8,4
/olympics/athletes/fr/kris-freeman-1.html,"Freeman,Kris",USA,United States,Winter,Male,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/fr/lars-frolander-1.html,"FrAlander,Lars",SWE,Sweden,Summer,Male,Swimming,1,2,0,3,6
/olympics/athletes/fr/leo-franciosi-1.html,"Franciosi,Leo",SMR,San Marino,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/fr/mathias-fredriksson-1.html,"Fredriksson,Mathias",SWE,Sweden,Winter,Male,Cross Country Skiing,0,0,1,1,4
/olympics/athletes/fr/michele-frangilli-1.html,"Frangilli,Michele",ITA,Italy,Summer,Male,Archery,1,1,1,3,4
/olympics/athletes/fr/niels-fredborg-1.html,"Fredborg,Niels",DEN,Denmark,Summer,Male,Cycling,1,1,1,3,4
/olympics/athletes/fr/paul-frommelt-1.html,"Frommelt,Paul",LIE,Liechtenstein,Winter,Male,Alpine Skiing,0,0,1,1,4
/olympics/athletes/fr/sylvain-freiholz-1.html,"Freiholz,Sylvain",SUI,Switzerland,Winter,Male,Ski Jumping,0,0,0,0,4
/olympics/athletes/fr/yves-fraisse-1.html,"Fraisse,Yves",FRA,France,Summer,Male,Rowing,0,0,0,0,4
/olympics/athletes/fu/ai-fukuhara-1.html,"Fukuhara,Ai",JPN,Japan,Summer,Female,Table Tennis,0,1,1,2,4
/olympics/athletes/fu/fu-haifeng-1.html,"Fu,Haifeng",CHN,China,Summer,Male,Badminton,2,1,0,3,4
/olympics/athletes/fu/guido-fulst-1.html,"Fulst,Guido",GER,Germany,Summer,Male,Cycling,2,0,1,3,4
/olympics/athletes/fu/kayoko-fukushi-1.html,"Fukushi,Kayoko",JPN,Japan,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/fu/manuel-fumic-1.html,"Fumic,Manuel",GER,Germany,Summer,Male,Cycling,0,0,0,0,4
/olympics/athletes/fu/markus-fuchs-1.html,"Fuchs,Markus",SUI,Switzerland,Summer,Male,Equestrianism,0,1,0,1,5
/olympics/athletes/fu/ole-kristian-furuseth-1.html,"Furuseth,Ole Kristian",NOR,Norway,Winter,Male,Alpine Skiing,0,1,0,1,4
/olympics/athletes/fu/takaharu-furukawa-1.html,"Furukawa,Takaharu",JPN,Japan,Summer,Male,Archery,0,1,0,1,4
/olympics/athletes/ga/andrea-gardini-1.html,"Gardini,Andrea",ITA,Italy,Summer,Male,Volleyball,0,1,1,2,4
/olympics/athletes/ga/andrew-gaze-1.html,"Gaze,Andrew",AUS,Australia,Summer,Male,Basketball,0,0,0,0,5
/olympics/athletes/ga/antonio-garcia-2.html,"GarcAa,Antonio",ESP,Spain,Summer,Male,Fencing,0,0,0,0,5
/olympics/athletes/ga/aron-gadorfalvi-1.html,"GAdorfalvi,Aron",HUN,Hungary,Summer,Male,Sailing,0,0,0,0,6
/olympics/athletes/ga/brigitte-gapais-dumont-1.html,"Gapais-Dumont,Brigitte",FRA,France,Summer,Female,Fencing,0,1,0,1,4
/olympics/athletes/ga/carlo-galimberti-1.html,"Galimberti,Carlo",ITA,Italy,Summer,Male,Weightlifting,1,2,0,3,4
/olympics/athletes/ga/ercole-gallegati-1.html,"Gallegati,Ercole",ITA,Italy,Summer,Male,Wrestling,0,0,2,2,4
/olympics/athletes/ga/ezio-gamba-1.html,"Gamba,Ezio",ITA,Italy,Summer,Male,Judo,1,1,0,2,4
/olympics/athletes/ga/gao-e-1.html,"Gao,E",CHN,China,Summer,Female,Shooting,0,0,2,2,4
/olympics/athletes/ga/gaston-garcia-1.html,"GarcAa,GastA3n",ARG,Argentina,Summer,Male,Judo,0,0,0,0,4
/olympics/athletes/ga/giulio-gaudini-1.html,"Gaudini,Giulio",ITA,Italy,Summer,Male,Fencing,3,4,2,9,4
/olympics/athletes/ga/iluta-gaile-1.html,"Gaile,Iluta",LAT,Latvia,Winter,Female,Luge,0,0,0,0,4
/olympics/athletes/ga/javier-garcia-3.html,"GarcAa,Javier",ESP,Spain,Summer,Male,Athletics,0,0,1,1,4
/olympics/athletes/ga/jean-philippe-gatien-1.html,"Gatien,Jean-Philippe",FRA,France,Summer,Male,Table Tennis,0,1,1,2,4
/olympics/athletes/ga/jesus-angel-garcia-1.html,"GarcAa,JesAos Angel",ESP,Spain,Summer,Male,Athletics,0,0,0,0,7
/olympics/athletes/ga/jose-amado-garcia-1.html,"GarcAa,JosA Amado",GUA,Guatemala,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ga/luis-garcia-4.html,"GarcAa,Luis",GUA,Guatemala,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ga/lyubov-galkina-1.html,"Galkina,Lyubov",RUS,Russia,Summer,Female,Shooting,1,2,0,3,4
/olympics/athletes/ga/marco-galiazzo-1.html,"Galiazzo,Marco",ITA,Italy,Summer,Male,Archery,2,1,0,3,4
/olympics/athletes/ga/marek-galinski-1.html,"GaliAski,Marek",POL,Poland,Summer,Male,Cycling,0,0,0,0,4
/olympics/athletes/ga/marek-garmulewicz-1.html,"Garmulewicz,Marek",POL,Poland,Summer,Male,Wrestling,0,0,0,0,4
/olympics/athletes/ga/mateo-garralda-1.html,"Garralda,Mateo",ESP,Spain,Summer,Male,Handball,0,0,2,2,4
/olympics/athletes/ga/monika-gawenus-holzner-pflug-1.html,"Gawenus-Holzner-Pflug,Monika",FRG,West Germany,Winter,Female,Speed Skating,1,0,0,1,5
/olympics/athletes/ga/monique-garbrecht-enfeldt-1.html,"Garbrecht-Enfeldt,Monique",GER,Germany,Winter,Female,Speed Skating,0,1,1,2,4
/olympics/athletes/ga/pau-gasol-1.html,"Gasol,Pau",ESP,Spain,Summer,Male,Basketball,0,2,1,3,4
/olympics/athletes/ga/pedro-garcia-3.html,"GarcAa,Pedro",ESP,Spain,Summer,Male,Water Polo,1,1,0,2,4
/olympics/athletes/ga/petros-galaktopoulos-1.html,"Galaktopoulos,Petros",GRE,Greece,Summer,Male,Wrestling,0,1,1,2,4
/olympics/athletes/ga/renee-garilhe-1.html,"Garilhe,RenAe",FRA,France,Summer,Female,Fencing,0,0,1,1,4
/olympics/athletes/ga/roland-gabler-1.html,"GAbler,Roland",GER,Germany,Summer,Male,Sailing,0,0,1,1,4
/olympics/athletes/ga/romano-garagnani-1.html,"Garagnani,Romano",ITA,Italy,Summer,Male,Shooting,0,1,0,1,4
/olympics/athletes/ga/rossano-galtarossa-1.html,"Galtarossa,Rossano",ITA,Italy,Summer,Male,Rowing,1,1,2,4,5
/olympics/athletes/ga/vanessa-garcia-1.html,"GarcAa,Vanessa",PUR,Puerto Rico,Summer,Female,Swimming,0,0,0,0,4
/olympics/athletes/ga/wieslaw-gawlikowski-1.html,"Gawlikowski,WiesAaw",POL,Poland,Summer,Male,Shooting,0,0,1,1,4
/olympics/athletes/ga/yekaterina-gamova-1.html,"Gamova,Yekaterina",RUS,Russia,Summer,Female,Volleyball,0,2,0,2,4
/olympics/athletes/ge/aladar-gerevich-1.html,"Gerevich,AladAr",HUN,Hungary,Summer,Male,Fencing,7,1,2,10,6
/olympics/athletes/ge/andreas-geritzer-1.html,"Geritzer,Andreas",AUT,Austria,Summer,Male,Sailing,0,1,0,1,4
/olympics/athletes/ge/elena-georgescu-1.html,"Georgescu,Elena",ROU,Romania,Summer,Female,Rowing,3,1,1,5,5
/olympics/athletes/ge/gyorgy-gedo-1.html,"GedA3,GyArgy",HUN,Hungary,Summer,Male,Boxing,1,0,0,1,4
/olympics/athletes/ge/haile-gebrselassie-1.html,"Gebrselassie,Haile",ETH,Ethiopia,Summer,Male,Athletics,2,0,0,2,4
/olympics/athletes/ge/ibrahim-geagea-1.html,"Geagea,Ibrahim",LIB,Lebanon,Winter,Male,Alpine Skiing,0,0,0,0,4
/olympics/athletes/ge/mike-gebhardt-1.html,"Gebhardt,Mike",USA,United States,Summer,Male,Sailing,0,1,1,2,4
/olympics/athletes/ge/pasquale-gesuito-1.html,"Gesuito,Pasquale",ITA,Italy,Winter,Male,Bobsleigh,0,0,0,0,4
/olympics/athletes/ge/stefan-georgiev-2.html,"Georgiev,Stefan",BUL,Bulgaria,Winter,Male,Alpine Skiing,0,0,0,0,4
/olympics/athletes/gh/hatem-ghoula-1.html,"Ghoula,Hatem",TUN,Tunisia,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/gh/kristian-ghedina-1.html,"Ghedina,Kristian",ITA,Italy,Winter,Male,Alpine Skiing,0,0,0,0,5
/olympics/athletes/gh/nicolae-ghita-1.html,"GhiEA,Nicolae",ROU,Romania,Summer,Male,Wrestling,0,0,0,0,4
/olympics/athletes/gi/andrea-giani-1.html,"Giani,Andrea",ITA,Italy,Summer,Male,Volleyball,0,2,1,3,5
/olympics/athletes/gi/bertrand-gille-1.html,"Gille,Bertrand",FRA,France,Summer,Male,Handball,2,0,0,2,4
/olympics/athletes/gi/carlos-giron-1.html,"GirA3n,Carlos",MEX,Mexico,Summer,Male,Diving,0,1,0,1,4
/olympics/athletes/gi/david-giles-1.html,"Giles,David",AUS,Australia,Summer,Male,Sailing,0,0,1,1,4
/olympics/athletes/gi/drew-ginn-1.html,"Ginn,Drew",AUS,Australia,Summer,Male,Rowing,3,1,0,4,4
/olympics/athletes/gi/fabien-gilot-1.html,"Gilot,Fabien",FRA,France,Summer,Male,Swimming,1,2,0,3,4
/olympics/athletes/gi/giba-1.html,Giba,BRA,Brazil,Summer,Male,Volleyball,1,2,0,3,4
/olympics/athletes/gi/giovane-1.html,Giovane,BRA,Brazil,Summer,Male,Volleyball,2,0,0,2,4
/olympics/athletes/gi/glenroy-gilbert-1.html,"Gilbert,Glenroy",CAN,Canada,Summer,Male,Athletics,1,0,0,1,4
/olympics/athletes/gi/gudmundur-gislason-1.html,"GAslason,GudmunAur",ISL,Iceland,Summer,Male,Swimming,0,0,0,0,4
/olympics/athletes/gi/guillaume-gille-1.html,"Gille,Guillaume",FRA,France,Summer,Male,Handball,2,0,0,2,4
/olympics/athletes/gi/ilia-giorgadze-1.html,"Giorgadze,Ilia",GEO,Georgia,Summer,Male,Gymnastics,0,0,0,0,4
/olympics/athletes/gi/jose-miguel-gil-1.html,"Gil,JosA Miguel",ESP,Spain,Summer,Male,Diving,0,0,0,0,4
/olympics/athletes/gi/juan-jorge-giha-jr-1.html,"Giha, Jr.,Juan Jorge",PER,Peru,Summer,Male,Shooting,0,1,0,1,6
/olympics/athletes/gi/kyriakos-giannopoulos-1.html,"Giannopoulos,Kyriakos",GRE,Greece,Summer,Male,Water Polo,0,0,0,0,4
/olympics/athletes/gi/manu-ginobili-1.html,"GinA3bili,Manu",ARG,Argentina,Summer,Male,Basketball,1,0,1,2,4
/olympics/athletes/gi/maria-cristina-giai-pron-1.html,"Giai Pron,Maria Cristina",ITA,Italy,Summer,Female,Canoeing,0,0,0,0,5
/olympics/athletes/gi/martin-gison-1.html,"Gison,Martin",PHI,Philippines,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/gi/nicolas-gill-1.html,"Gill,Nicolas",CAN,Canada,Summer,Male,Judo,0,1,1,2,4
/olympics/athletes/gi/nikola-girke-1.html,"Girke,Nikola",CAN,Canada,Summer,Female,Sailing,0,0,0,0,4
/olympics/athletes/gi/panagiotis-gionis-1.html,"Gionis,Panagiotis",GRE,Greece,Summer,Male,Table Tennis,0,0,0,0,4
/olympics/athletes/gi/patricia-girard-leno-1.html,"Girard-LAno,Patricia",FRA,France,Summer,Female,Athletics,0,0,1,1,4
/olympics/athletes/gi/spyros-gianniotis-1.html,"Gianniotis,Spyros",GRE,Greece,Summer,Male,Swimming,0,1,0,1,5
/olympics/athletes/gi/steve-giles-1.html,"Giles,Steve",CAN,Canada,Summer,Male,Canoeing,0,0,1,1,4
/olympics/athletes/gl/anastasia-gloushkov-leventhal-1.html,"Gloushkov Leventhal,Anastasia",ISR,Israel,Summer,Female,Synchronized Swimming,0,0,0,0,4
/olympics/athletes/gl/ina-gliznuta-1.html,"GliznuAa,Ina",MDA,Moldova,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/gl/mary-glen-haig-1.html,"Glen-Haig,Mary",GBR,Great Britain,Summer,Female,Fencing,0,0,0,0,4
/olympics/athletes/go/antonio-gorostegui-1.html,"Gorostegui,Antonio",ESP,Spain,Summer,Male,Sailing,0,1,0,1,4
/olympics/athletes/go/bogdan-gonsior-1.html,"Gonsior,Bogdan",POL,Poland,Summer,Male,Fencing,0,0,1,1,4
/olympics/athletes/go/bruce-goodin-1.html,"Goodin,Bruce",NZL,New Zealand,Summer,Male,Equestrianism,0,0,0,0,4
/olympics/athletes/go/christine-gosse-1.html,"GossA,Christine",FRA,France,Summer,Female,Rowing,0,0,1,1,4
/olympics/athletes/go/driulys-gonzalez-1.html,"GonzAlez,Driulys",CUB,Cuba,Summer,Female,Judo,1,1,2,4,5
/olympics/athletes/go/felix-gottwald-1.html,"Gottwald,Felix",AUT,Austria,Winter,Male,Nordic Combined,3,1,3,7,5
/olympics/athletes/go/galina-gorokhova-1.html,"Gorokhova,Galina",URS,Soviet Union,Summer,Female,Fencing,3,1,1,5,4
/olympics/athletes/go/jaime-gonzalez-1.html,"GonzAlez,Jaime",ESP,Spain,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/go/jorge-gonzalez-1.html,"GonzAlez,Jorge",ESP,Spain,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/go/jozef-gonci-1.html,"GAnci,Jozef",SVK,Slovakia,Summer,Male,Shooting,0,0,2,2,5
/olympics/athletes/go/nicky-gooch-1.html,"Gooch,Nicky",GBR,Great Britain,Winter,Male,Short Track Speed Skating,0,0,1,1,4
/olympics/athletes/go/raul-gonzalez-3.html,"GonzAlez,RaAol",MEX,Mexico,Summer,Male,Athletics,1,1,0,2,4
/olympics/athletes/go/renate-gotschl-1.html,"GAtschl,Renate",AUT,Austria,Winter,Female,Alpine Skiing,0,1,1,2,4
/olympics/athletes/go/roger-goossens-1.html,"Goossens,Roger",BEL,Belgium,Summer,Male,Hockey,0,0,0,0,4
/olympics/athletes/go/ruben-gonzalez-2.html,"GonzAlez,RubAn",ARG,Argentina,Winter,Male,Luge,0,0,0,0,4
/olympics/athletes/go/salvador-gomez-1.html,"GA3mez,Salvador",ESP,Spain,Summer,Male,Water Polo,1,1,0,2,5
/olympics/athletes/go/sebastien-godefroid-1.html,"Godefroid,SAbastien",BEL,Belgium,Summer,Male,Sailing,0,1,0,1,4
/olympics/athletes/go/sergey-gonchar-1.html,"Gonchar,Sergey",RUS,Russia,Winter,Male,Ice Hockey,0,1,1,2,4
/olympics/athletes/go/valentina-gotovska-1.html,"Gotovska,ValentAna",LAT,Latvia,Summer,Female,Athletics,0,0,0,0,4
/olympics/athletes/go/victor-gomez-1.html,"GA3mez,Victor",AND,Andorra,Winter,Male,Alpine Skiing,0,0,0,0,4
/olympics/athletes/go/vikas-gowda-1.html,"Gowda,Vikas",IND,India,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/gr/albert-prince-grimaldi-1.html,"Grimaldi,Albert, Prince",MON,Monaco,Winter,Male,Bobsleigh,0,0,0,0,5
/olympics/athletes/gr/aleksey-grishin-1.html,"Grishin,Aleksey",BLR,Belarus,Winter,Male,Freestyle Skiing,1,0,1,2,5
/olympics/athletes/gr/cedric-grand-1.html,"Grand,CAdric",SUI,Switzerland,Winter,Male,Bobsleigh,0,0,1,1,4
/olympics/athletes/gr/dennis-green-1.html,"Green,Dennis",AUS,Australia,Summer,Male,Canoeing,0,0,1,1,5
/olympics/athletes/gr/henryk-gruth-1.html,"Gruth,Henryk",POL,Poland,Winter,Male,Ice Hockey,0,0,0,0,4
/olympics/athletes/gr/johnny-gray-1.html,"Gray,Johnny",USA,United States,Summer,Male,Athletics,0,0,1,1,4
/olympics/athletes/gr/jouni-gronman-1.html,"GrAnman,Jouni",FIN,Finland,Summer,Male,Weightlifting,0,0,1,1,4
/olympics/athletes/gr/katherine-grainger-1.html,"Grainger,Katherine",GBR,Great Britain,Summer,Female,Rowing,1,4,0,5,5
/olympics/athletes/gr/lars-grael-1.html,"Grael,Lars",BRA,Brazil,Summer,Male,Sailing,0,0,2,2,4
/olympics/athletes/gr/ludwig-gredler-1.html,"Gredler,Ludwig",AUT,Austria,Winter,Male,Biathlon,0,0,0,0,5
/olympics/athletes/gr/mariya-grozdeva-1.html,"Grozdeva,Mariya",BUL,Bulgaria,Summer,Female,Shooting,2,0,3,5,6
/olympics/athletes/gr/mark-grimmette-1.html,"Grimmette,Mark",USA,United States,Winter,Male,Luge,0,1,1,2,5
/olympics/athletes/gr/nicola-granieri-1.html,"Granieri,Nicola",ITA,Italy,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/gr/nicoleta-gradinaru-grasu-1.html,"GrAdinaru-Grasu,Nicoleta",ROU,Romania,Summer,Female,Athletics,0,0,0,0,6
/olympics/athletes/gr/patrick-gruber-1.html,"Gruber,Patrick",ITA,Italy,Winter,Male,Luge,0,0,0,0,4
/olympics/athletes/gr/ricco-gross-1.html,"GroA,Ricco",GER,Germany,Winter,Male,Biathlon,4,3,1,8,5
/olympics/athletes/gr/sigi-grabner-1.html,"Grabner,Sigi",AUT,Austria,Winter,Male,Snowboarding,0,0,1,1,4
/olympics/athletes/gr/sylwia-gruchala-1.html,"GruchaAa,Sylwia",POL,Poland,Summer,Female,Fencing,0,1,1,2,4
/olympics/athletes/gr/thomas-grandi-1.html,"Grandi,Thomas",CAN,Canada,Winter,Male,Alpine Skiing,0,0,0,0,4
/olympics/athletes/gr/timo-gronlund-1.html,"GrAnlund,Timo",FIN,Finland,Summer,Male,Canoeing,0,0,0,0,4
/olympics/athletes/gr/todd-graves-1.html,"Graves,Todd",USA,United States,Summer,Male,Shooting,0,0,1,1,4
/olympics/athletes/gr/torben-grael-1.html,"Grael,Torben",BRA,Brazil,Summer,Male,Sailing,2,1,2,5,6
/olympics/athletes/gr/torben-grimmel-1.html,"Grimmel,Torben",DEN,Denmark,Summer,Male,Shooting,0,1,0,1,5
/olympics/athletes/gr/vicky-grau-1.html,"Grau,Vicky",AND,Andorra,Winter,Female,Alpine Skiing,0,0,0,0,4
/olympics/athletes/gr/yevgeny-grishin-2.html,"Grishin,Yevgeny",URS,Soviet Union,Winter,Male,Speed Skating,4,1,0,5,4
/olympics/athletes/gu/anders-gustafsson-1.html,"Gustafsson,Anders",SWE,Sweden,Summer,Male,Canoeing,0,0,0,0,4
/olympics/athletes/gu/antonio-guimaraes-1.html,"GuimarAes,AntA nio",BRA,Brazil,Summer,Male,Shooting,0,0,0,0,4
/olympics/athletes/gu/daina-gudzineviciute-1.html,"GudzineviAiAtA,Daina",LTU,Lithuania,Summer,Female,Shooting,1,0,0,1,5
/olympics/athletes/gu/durval-guimaraes-1.html,"GuimarAes,Durval",BRA,Brazil,Summer,Male,Shooting,0,0,0,0,5
/olympics/athletes/gu/fabrice-guy-1.html,"Guy,Fabrice",FRA,France,Winter,Male,Nordic Combined,1,0,1,2,4
/olympics/athletes/gu/giachem-guidon-1.html,"Guidon,Giachem",SUI,Switzerland,Winter,Male,Cross Country Skiing,0,0,0,0,4
/olympics/athletes/gu/guo-jingjing-1.html,"Guo,Jingjing",CHN,China,Summer,Female,Diving,4,2,0,6,4
/olympics/athletes/gu/jose-antonio-guerra-1.html,"Guerra,JosA Antonio",CUB,Cuba,Summer,Male,Diving,0,0,0,0,4
/olympics/athletes/gu/juan-jesus-gutierrez-2.html,"GutiArrez,Juan JesAos",ESP,Spain,Winter,Male,Cross Country Skiing,0,0,0,0,5
/olympics/athletes/gu/karoly-guttler-1.html,"GA14ttler,KAroly",HUN,Hungary,Summer,Male,Swimming,0,2,0,2,4
/olympics/athletes/gu/michael-guigou-1.html,"Guigou,MichaAl",FRA,France,Summer,Male,Handball,2,1,0,3,4
/olympics/athletes/gu/steve-guerdat-1.html,"Guerdat,Steve",SUI,Switzerland,Summer,Male,Equestrianism,1,0,1,2,4
/olympics/athletes/gu/tania-guderzo-1.html,"Guderzo,Tania",ITA,Italy,Summer,Female,Cycling,0,0,1,1,4
/olympics/athletes/gu/tomas-gustafson-1.html,"Gustafson,Tomas",SWE,Sweden,Winter,Male,Speed Skating,3,1,0,4,4
/olympics/athletes/gy/daniel-gyurta-1.html,"Gyurta,DAniel",HUN,Hungary,Summer,Male,Swimming,1,1,0,2,4
/olympics/athletes/gy/dezso-gyarmati-1.html,"Gyarmati,DezsA",HUN,Hungary,Summer,Male,Water Polo,3,1,1,5,5
/olympics/athletes/gy/ileana-gyulai-drimba-jenei-1.html,"Gyulai-DrAmbA-Jenei,Ileana",ROU,Romania,Summer,Female,Fencing,0,0,2,2,4
/olympics/athletes/ha/abdul-hamid-1.html,"Hamid,Abdul",PAK,Pakistan,Summer,Male,Hockey,1,1,0,2,4
/olympics/athletes/ha/adrien-hardy-1.html,"Hardy,Adrien",FRA,France,Summer,Male,Rowing,1,0,0,1,4
/olympics/athletes/ha/al-hall-1.html,"Hall,Al",USA,United States,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ha/alf-hansen-1.html,"Hansen,Alf",NOR,Norway,Summer,Male,Rowing,1,1,0,2,4
/olympics/athletes/ha/andras-haklic-1.html,"HakliA,AndraA",CRO,Croatia,Summer,Male,Athletics,0,0,0,0,4
/olympics/athletes/ha/antonio-haro-1.html,"Haro,Antonio",MEX,Mexico,Summer,Male,Fencing,0,0,0,0,4
/olympics/athletes/ha/bo-hanson-1.html,"Hanson,Bo",AUS,Australia,Summer,Male,Rowing,0,0,3,3,4
/olympics/athletes/ha/christilot-hanson-boylen-1.html,"Hanson-Boylen,Christilot",CAN,Canada,Summer,Female,Equestrianism,0,0,0,0,6
/olympics/athletes/ha/curt-harnett-1.html,"Harnett,Curt",CAN,Canada,Summer,Male,Cycling,0,1,2,3,4
/olympics/athletes/ha/erik-hansen-1.html,"Hansen,Erik",DEN,Denmark,Summer,Male,Canoeing,1,0,2,3,4
/olympics/athletes/ha/fabian-hambuchen-1.html,"HambA14chen,Fabian",GER,Germany,Summer,Male,Gymnastics,1,1,1,3,4
/olympics/athletes/ha/frank-havens-1.html,"Havens,Frank",USA,United States,Summer,Male,Canoeing,1,1,0,2,4
/olympics/athletes/ha/georg-hackl-1.html,"Hackl,Georg",GER,Germany,Winter,Male,Luge,3,1,0,4,5
